position	numhm	numht
10000	3	1
20000	0	0
30000	0	1
40000	0	1
50000	0	4
60000	0	1
70000	1	0
80000	0	1
90000	0	2
100000	0	2
110000	1	2
120000	0	2
130000	0	1
140000	0	0
150000	0	0
160000	2	1
170000	0	3
180000	0	2
190000	0	1
200000	1	1
210000	0	0
220000	0	1
230000	0	0
240000	0	0
250000	0	0
260000	0	4
270000	0	0
280000	0	5
290000	0	1
300000	0	2
310000	0	0
320000	0	0
330000	0	1
340000	0	4
350000	0	1
360000	0	5
370000	0	0
380000	0	0
390000	0	1
400000	0	0
410000	0	0
420000	0	0
430000	0	1
440000	0	1
450000	0	0
460000	0	0
470000	0	0
480000	0	0
490000	0	0
500000	0	0
510000	0	0
520000	0	0
530000	1	4
540000	0	0
550000	0	2
560000	1	3
570000	0	1
580000	0	5
590000	0	1
600000	0	5
610000	0	0
620000	1	6
630000	1	2
640000	0	3
650000	0	1
660000	1	1
670000	0	2
680000	0	0
690000	0	0
700000	1	0
710000	0	0
720000	0	3
730000	0	3
740000	0	2
750000	0	1
760000	0	0
770000	0	0
780000	0	0
790000	0	2
800000	0	0
810000	0	0
820000	0	1
830000	0	1
840000	0	0
850000	2	0
860000	1	0
870000	0	0
880000	0	0
890000	0	0
900000	0	0
910000	0	1
920000	1	2
930000	0	2
940000	0	0
950000	0	0
960000	0	0
970000	0	1
980000	0	1
990000	0	1
1000000	0	0
1010000	1	0
1020000	0	1
1030000	0	2
1040000	0	0
1050000	0	0
1060000	0	1
1070000	1	1
1080000	0	1
1090000	0	3
1100000	0	1
1110000	0	1
1120000	0	0
1130000	1	3
1140000	0	0
1150000	0	0
1160000	0	5
1170000	0	2
1180000	0	2
1190000	0	2
1200000	0	2
1210000	0	1
1220000	0	3
1230000	0	3
1240000	0	0
1250000	0	0
1260000	0	1
1270000	0	0
1280000	0	1
1290000	1	0
1300000	0	0
1310000	0	5
1320000	0	0
1330000	1	2
1340000	1	0
1350000	0	1
1360000	0	1
1370000	0	1
1380000	0	0
1390000	0	0
1400000	0	2
1410000	0	0
1420000	0	7
1430000	0	7
1440000	1	2
1450000	0	8
1460000	0	7
1470000	0	0
1480000	0	7
1490000	2	3
1500000	0	3
1510000	0	2
1520000	0	0
1530000	1	4
1540000	0	1
1550000	0	2
1560000	0	6
1570000	0	10
1580000	0	0
1590000	0	0
1600000	0	0
1610000	0	1
1620000	0	2
1630000	0	1
1640000	1	3
1650000	0	2
1660000	0	5
1670000	0	7
1680000	0	5
1690000	0	2
1700000	0	2
1710000	0	2
1720000	0	0
1730000	0	1
1740000	0	2
1750000	0	1
1760000	0	1
1770000	0	1
1780000	0	0
1790000	0	3
1800000	0	0
1810000	0	0
1820000	0	2
1830000	1	3
1840000	0	1
1850000	0	10
1860000	0	2
1870000	0	1
1880000	0	2
1890000	0	2
1900000	0	2
1910000	0	3
1920000	0	2
1930000	0	1
1940000	0	2
1950000	2	6
1960000	1	0
1970000	0	3
1980000	0	4
1990000	2	2
2000000	0	1
2010000	0	0
2020000	0	0
2030000	1	0
2040000	0	2
2050000	0	5
2060000	0	3
2070000	0	0
2080000	2	6
2090000	0	1
2100000	0	2
2110000	1	3
2120000	0	3
2130000	0	4
2140000	0	2
2150000	0	2
2160000	0	3
2170000	1	5
2180000	0	0
2190000	1	3
2200000	0	2
2210000	1	2
2220000	0	1
2230000	0	0
2240000	0	1
2250000	0	1
2260000	0	6
2270000	1	5
2280000	0	1
2290000	0	1
2300000	0	0
2310000	0	1
2320000	0	5
2330000	1	1
2340000	0	1
2350000	0	2
2360000	0	1
2370000	0	0
2380000	2	6
2390000	0	3
2400000	0	2
2410000	2	2
2420000	0	1
2430000	1	0
2440000	0	1
2450000	1	1
2460000	3	1
2470000	1	2
2480000	0	0
2490000	0	0
2500000	0	1
2510000	1	0
2520000	0	0
2530000	0	1
2540000	1	0
2550000	0	0
2560000	0	3
2570000	0	0
2580000	0	0
2590000	2	6
2600000	0	1
2610000	0	1
2620000	0	2
2630000	0	2
2640000	2	5
2650000	0	0
2660000	1	0
2670000	0	2
2680000	0	5
2690000	0	0
2700000	0	1
2710000	0	0
2720000	0	0
2730000	0	0
2740000	0	1
2750000	0	2
2760000	1	2
2770000	1	2
2780000	0	0
2790000	0	5
2800000	0	3
2810000	0	0
2820000	0	1
2830000	1	3
2840000	0	1
2850000	1	0
2860000	0	2
2870000	0	3
2880000	0	0
2890000	0	2
2900000	1	1
2910000	1	3
2920000	0	4
2930000	0	1
2940000	0	0
2950000	1	7
2960000	0	3
2970000	2	8
2980000	1	1
2990000	0	2
3000000	4	20
3010000	1	2
3020000	1	7
3030000	1	6
3040000	0	8
3050000	1	11
3060000	0	14
3070000	0	3
3080000	0	5
3090000	1	4
3100000	1	7
3110000	3	13
3120000	0	3
3130000	0	1
3140000	0	5
3150000	0	1
3160000	1	3
3170000	0	0
3180000	0	0
3190000	0	4
3200000	1	0
3210000	0	7
3220000	0	0
3230000	0	0
3240000	0	0
3250000	0	0
3260000	0	2
3270000	0	5
3280000	0	4
3290000	0	2
3300000	1	0
3310000	0	0
3320000	1	0
3330000	0	1
3340000	0	0
3350000	1	0
3360000	0	0
3370000	0	0
3380000	1	3
3390000	0	0
3400000	0	4
3410000	0	0
3420000	1	5
3430000	1	0
3440000	0	0
3450000	0	1
3460000	2	0
3470000	3	2
3480000	1	3
3490000	0	1
3500000	1	2
3510000	0	2
3520000	0	4
3530000	1	6
3540000	0	1
3550000	1	0
3560000	0	1
3570000	1	0
3580000	2	4
3590000	0	2
3600000	0	1
3610000	2	0
3620000	0	2
3630000	0	1
3640000	2	2
3650000	0	5
3660000	0	0
3670000	0	3
3680000	0	0
3690000	0	0
3700000	0	0
3710000	0	0
3720000	0	5
3730000	1	2
3740000	0	0
3750000	0	10
3760000	0	3
3770000	1	1
3780000	0	2
3790000	0	3
3800000	1	2
3810000	1	4
3820000	0	2
3830000	1	3
3840000	0	0
3850000	0	1
3860000	0	0
3870000	2	10
3880000	0	4
3890000	1	13
3900000	1	8
3910000	1	0
3920000	0	1
3930000	0	2
3940000	1	1
3950000	0	0
3960000	0	3
3970000	0	1
3980000	0	0
3990000	0	0
4000000	0	3
4010000	0	1
4020000	1	6
4030000	0	1
4040000	2	6
4050000	1	0
4060000	0	1
4070000	1	3
4080000	0	1
4090000	0	7
4100000	0	1
4110000	0	0
4120000	0	5
4130000	0	5
4140000	1	2
4150000	0	0
4160000	0	5
4170000	0	0
4180000	0	0
4190000	0	0
4200000	0	2
4210000	1	2
4220000	0	1
4230000	0	0
4240000	3	1
4250000	0	4
4260000	0	2
4270000	0	0
4280000	1	3
4290000	1	4
4300000	0	0
4310000	0	3
4320000	2	0
4330000	0	0
4340000	4	4
4350000	1	2
4360000	0	1
4370000	0	1
4380000	0	0
4390000	1	1
4400000	0	1
4410000	0	3
4420000	0	0
4430000	1	0
4440000	0	1
4450000	1	0
4460000	0	0
4470000	0	0
4480000	0	1
4490000	1	4
4500000	2	2
4510000	1	2
4520000	0	4
4530000	1	1
4540000	1	5
4550000	1	3
4560000	0	1
4570000	0	0
4580000	0	0
4590000	1	1
4600000	0	0
4610000	0	0
4620000	0	0
4630000	2	0
4640000	0	2
4650000	1	0
4660000	0	1
4670000	0	1
4680000	0	0
4690000	0	1
4700000	0	0
4710000	0	0
4720000	0	0
4730000	0	1
4740000	0	0
4750000	0	0
4760000	0	2
4770000	0	0
4780000	0	0
4790000	1	0
4800000	0	1
4810000	0	1
4820000	0	2
4830000	0	0
4840000	0	0
4850000	0	1
4860000	0	1
4870000	2	6
4880000	0	1
4890000	0	3
4900000	0	5
4910000	0	4
4920000	0	8
4930000	0	3
4940000	0	5
4950000	0	4
4960000	1	4
4970000	0	4
4980000	1	3
4990000	1	2
5000000	0	9
5010000	0	4
5020000	0	1
5030000	1	5
